work_id,ml_anomaly_score,ml_anomaly_flag,ml_risk_score
WS/MP550/2025-2026/215516,-0.15460529886153568,False,7.142667645042445
WS/MP18037/2025-2026/219645,-0.14867390722931512,False,8.558151851862894
WS/MP555/2025-2026/220944,-0.15161353284638635,False,7.856631215065661
WS/MP555/2025-2026/220958,-0.1461863504667541,False,9.151789488576542
WS/MP316/2025-2026/221402,-0.07679735786668179,False,25.710976479204003
WS/MP18044/2025-2026/222601,-0.16678065996355468,False,4.23710476522432
WS/MP18366/2025-2026/222814,-0.02509811492215408,False,38.0486311865793
WS/MP18032/2025-2026/223293,-0.1035033896460138,False,19.337772928600252
WS/MP18037/2025-2026/227220,-0.1036717853104071,False,19.297586507229774
WS/MP18035/2025-2026/229463,-0.15236586478385578,False,7.677092576950827
WS/MP558/2025-2026/229956,-0.04990514165986554,False,32.12861161230995
WS/MP417/2025-2026/231769,-0.1716400163022886,False,3.077454116727921
WS/MP417/2025-2026/231790,-0.14785948692824952,False,8.752507434052083
WS/MP552/2025-2026/232856,-0.09256842214496724,False,21.947324743682746
WS/MP18030/2025-2026/233899,-0.14970579622945357,False,8.311898919422331
WS/MP552/2025-2026/234011,-0.17416186243692905,False,2.4756335665177867
WS/MP549/2025-2026/236464,-0.08320660212792669,False,24.181456158852075
WS/MP316/2025-2026/236526,-0.13519808563310204,False,11.774060331038532
WS/MP316/2025-2026/237834,-0.10364104079065689,False,19.304923467061645
WS/MP316/2025-2026/237835,-0.08191275389891672,False,24.490223788397483
WS/MP18033/2025-2026/238531,-0.1560953559751248,False,6.787076167978526
WS/MP18034/2025-2026/238690,-0.15715409936015762,False,6.534414628577104
WS/MP18033/2026-2027/239813,-0.1259869773577345,False,13.972225466564192
WS/MP413/2025-2026/249794,-0.10735391951194911,False,18.418871505279228
WS/MP558/2025-2026/254107,-0.10754749291632448,False,18.37267659626911
WS/MP18042/2025-2026/259765,-0.1570077291199829,False,6.569344839927567
WS/MP18043/2026-2027/259788,-0.1560953559751248,False,6.787076167978526
WS/MP18043/2026-2027/260005,-0.1560953559751248,False,6.787076167978526
WS/MP316/2025-2026/262948,-0.1457406208818275,False,9.258159667296312
WS/MP18367/2026-2027/268541,-0.1447950199778673,False,9.483820562496664
WS/MP18367/2026-2027/273866,-0.15716495125575802,False,6.53182490127719
WS/MP18032/2026-2027/278072,-0.14921247935501747,False,8.429625464560425
WS/MP316/2026-2027/279180,-0.15687223239128795,False,6.601680165503049
WS/MP18032/2026-2027/283004,-0.1555239210764433,False,6.9234450211016
WS/MP550/2026-2027/283672,-0.15652983922199404,False,6.683389847430978
WS/MP550/2026-2027/283674,-0.1570077291199829,False,6.569344839927567
WS/MP550/2026-2027/283691,-0.15772427370337294,False,6.398346598003752
WS/MP18366/2026-2027/285180,-0.1402198283096222,False,10.575657344003023
WS/MP18366/2026-2027/285195,-0.15036708113570502,False,8.154088004371147
WS/MP413/2026-2027/289069,-0.1556531416551073,False,6.892607453859963
WS/MP18037/2026-2027/289211,-0.15331345355831139,False,7.450957290668927
WS/MP18043/2024-2025/140457,-0.03559797307882295,False,35.5429151057385
WS/MP18043/2024-2025/140523,0.06542103722317527,True,59.65037968358809
WS/MP550/2025-2026/188204,-0.06579035827426699,False,28.337718237901434
WS/MP550/2025-2026/188207,-0.17027646519376533,False,3.402855840131678
WS/MP18043/2025-2026/198291,-0.1326301904783918,False,12.386870150662988
WS/MP18043/2025-2026/198292,-0.09288673717435453,False,21.871361137697985
WS/MP18043/2025-2026/198315,-0.06878824131526784,False,27.622294883392147
WS/MP18043/2025-2026/198319,-0.11012232474507766,False,17.758211388977735
WS/MP18030/2025-2026/213612,-0.15088104483207493,False,8.031434242792043
WS/MP18042/2025-2026/259758,-0.14711221226273108,False,8.930839190372543
WS/MP18042/2026-2027/259769,-0.15746899315619894,False,6.459267475470411
WS/MP316/2025-2026/262957,-0.14330303993962534,False,9.839870931781121
WS/MP555/2026-2027/271131,-0.15157161090763271,False,7.866635586030262
WS/MP550/2026-2027/283658,-0.15246642173294805,False,7.6530953799771915
WS/MP18040/2026-2027/292192,-0.13791610380785868,False,11.12542472597756
WS/MP416/2025-2026/203198,-0.17222469306863109,False,2.93792518655967
WS/MP416/2025-2026/203200,-0.1444797378445728,False,9.559060389512432
WS/MP18037/2025-2026/227700,-0.10112225590731672,False,19.906013471535243
WS/MP555/2026-2027/273926,-0.17176311619010953,False,3.0480772085963834
WS/MP552/2024-2025/137930,-0.13046593808638945,False,12.903353510792392
WS/MP422/2024-2025/141662,-0.13073206201877785,False,12.839844936968596
WS/MP18032/2024-2025/143624,-0.1739834037602752,False,2.5182214538192045
WS/MP18039/2025-2026/152022,-0.15262608072516842,False,7.61499390295835
WS/MP555/2024-2025/155554,-0.1458567175395658,False,9.230454029954725
WS/MP555/2025-2026/155561,-0.14858402402279336,False,8.5796018364835
WS/MP555/2025-2026/155576,-0.13530644222045068,False,11.748201806158166
WS/MP555/2024-2025/155581,-0.16979836680711374,False,3.516950601963868
WS/MP555/2024-2025/155590,-0.17623682809506958,False,1.9804578470731502
WS/MP555/2024-2025/155618,-0.15671785209516226,False,6.638521919438687
WS/MP555/2025-2026/155622,-0.14139043868032286,False,10.296299548259787
WS/MP555/2025-2026/155625,-0.17687002995276446,False,1.8293487507815376
WS/MP555/2025-2026/155628,-0.14461754670336924,False,9.526173290618695
WS/MP555/2025-2026/155636,0.015231554950865589,True,47.67301856667382
WS/MP555/2025-2026/155637,-0.1648669803905628,False,4.693790713555606
WS/MP555/2025-2026/155647,-0.16861498815218612,False,3.799355457451615
WS/MP555/2025-2026/155648,0.02068348370266193,True,48.97408238497862
WS/MP555/2025-2026/155658,0.02068348370266193,True,48.97408238497862
WS/MP555/2024-2025/155793,-0.1667394856659395,False,4.246930716976456
WS/MP555/2025-2026/155818,-0.044077909928300185,False,33.519238803525404
WS/MP555/2025-2026/155838,-0.1712321596639692,False,3.174786187510749
WS/MP555/2025-2026/155863,-0.16945581223564898,False,3.5986988013659347
WS/MP18037/2025-2026/158811,-0.060871398593796144,False,29.511592797772032
WS/MP18031/2025-2026/193932,-0.12726110117915013,False,13.66816492587244
WS/MP18031/2025-2026/193933,-0.12726110117915013,False,13.66816492587244
WS/MP18030/2025-2026/199497,-0.17990764640673268,False,1.104443301339777
WS/MP18036/2025-2026/206647,-0.1579841267421485,False,6.336334528107193
WS/MP18036/2025-2026/216985,-0.15394185435645003,False,7.300993932915461
WS/MP552/2025-2026/218711,-0.14841506155415995,False,8.61992352163354
WS/MP18040/2025-2026/221733,-0.1769853666110484,False,1.8018244818761548
WS/MP18035/2026-2027/225025,-0.08265180835105201,False,24.313853727230878
WS/MP18037/2025-2026/234515,-0.15262476998553892,False,7.615306701599859
WS/MP552/2025-2026/252663,-0.14832152869834064,False,8.64224446896601
WS/MP417/2025-2026/253679,-0.15749701892936852,False,6.452579325072455
WS/MP18042/2025-2026/259463,-0.15596799714366366,False,6.817469442560679
WS/MP18042/2025-2026/259693,-0.17044339727542818,False,3.363018692316003
WS/MP18042/2025-2026/259734,-0.1521347595883789,False,7.7322441795755195
WS/MP18043/2026-2027/259786,-0.15567921632579818,False,6.886384920119233
WS/MP18042/2025-2026/260715,-0.15596799714366366,False,6.817469442560679
WS/MP18042/2025-2026/260731,-0.15596799714366366,False,6.817469442560679
WS/MP18042/2026-2027/260753,-0.14459256208987364,False,9.532135690003086
WS/MP18042/2026-2027/260754,-0.15854670801778226,False,6.202078528825901
WS/MP18042/2026-2027/261034,-0.14785948692824952,False,8.752507434052083
WS/MP18042/2026-2027/261036,-0.1483999510845745,False,8.623529527168511
WS/MP18042/2026-2027/261040,-0.14785948692824952,False,8.752507434052083
WS/MP18042/2026-2027/263194,-0.1461751134699935,False,9.154471117515069
WS/MP18042/2026-2027/263205,-0.15621083526250806,False,6.759517861658314
WS/MP18032/2026-2027/269404,-0.14872708394385087,False,8.545461609123388
WS/MP18042/2026-2027/274824,-0.15715409936015762,False,6.534414628577104
WS/MP18042/2026-2027/274825,-0.15585550866337572,False,6.84431401415023
WS/MP417/2026-2027/276203,-0.15541422165806673,False,6.949624003006272
WS/MP417/2026-2027/276206,-0.15541422165806673,False,6.949624003006272
WS/MP18031/2026-2027/281917,-0.14772493866175446,False,8.784616415904546
WS/MP552/2026-2027/287589,-0.1567070312315308,False,6.641104241181075
WS/MP18040/2026-2027/299495,-0.1522720240786135,False,7.699486990347129
WS/MP18037/2025-2026/158975,-0.12631590789113906,False,13.89372854644077
WS/MP552/2025-2026/163255,-0.1209064222023638,False,15.184663631200296
WS/MP550/2025-2026/188211,-0.033099521499367734,False,36.13915271261196
WS/MP18367/2025-2026/210667,-0.14228557875193615,False,10.082680769931644
WS/MP18032/2025-2026/269403,-0.12119074742950986,False,15.116811448511896
WS/MP18032/2024-2025/136948,-0.13650522829658585,False,11.462120079753884
WS/MP18032/2024-2025/136951,-0.15740933007296304,False,6.4735056437262175
WS/MP18032/2025-2026/137005,-0.09713553143431997,False,20.857416764114458
WS/MP18032/2024-2025/137013,-0.1516980112500963,False,7.836471047994705
WS/MP18043/2024-2025/140510,-0.16628053850138813,False,4.356455176575201
WS/MP552/2024-2025/163254,-0.16218429765646164,False,5.333993768333238
WS/MP18039/2025-2026/168151,-0.17860741349808779,False,1.4147345890330902
WS/MP552/2024-2025/169391,-0.15380405418750248,False,7.333878958038884
WS/MP552/2024-2025/169393,-0.17338675359360695,False,2.6606077503719314
WS/MP18031/2025-2026/193860,-0.12027898432737844,False,15.33439719422761
WS/MP552/2025-2026/194125,-0.1495862177912774,False,8.340435458772586
WS/MP552/2025-2026/194127,-0.17955258831081738,False,1.189175377458596
WS/MP18043/2025-2026/197216,-0.11400239385343386,False,16.832260636642406
